"{""id"": 1357418458439417861"," ""conversation_id"": ""1357418458439417861"""," ""created_at"": ""2021-02-04 20:59:14 CET"""," ""date"": ""2021-02-04"""," ""time"": ""20:59:14"""," ""timezone"": ""+0100"""," ""user_id"": 307077615"," ""username"": ""gcfr59"""," ""name"": ""Nwabasili Onyebuchi⭕"""," ""place"": """""," ""tweet"": ""The new Police Act 2020"," allows ony for a single term of four years without extension for the IGP office.  Buhari @MBuhari should be taken to court."""," ""language"": ""en"""," ""mentions"": [{""screen_name"": ""mbuhari"""," ""name"": ""muhammadu buhari"""," ""id"": ""2936714848""}]"," ""urls"": []"," ""photos"": []"," ""replies_count"": 0"," ""retweets_count"": 0"," ""likes_count"": 0"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/gcfr59/status/1357418458439417861"""," ""retweet"": false"," ""quote_url"": ""https://twitter.com/channelstv/status/1357394889621843968"""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": []"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1336443916040724481"," ""conversation_id"": ""1336443916040724481"""," ""created_at"": ""2020-12-08 23:53:54 CET"""," ""date"": ""2020-12-08"""," ""time"": ""23:53:54"""," ""timezone"": ""+0100"""," ""user_id"": 298036595"," ""username"": ""odianosenetomi"""," ""name"": ""odi"""," ""place"": """""," ""tweet"": ""I can’t be dealing with Ole and Buhari at the same time #OleOut"""," ""language"": ""en"""," ""mentions"": []"," ""urls"": []"," ""photos"": []"," ""replies_count"": 0"," ""retweets_count"": 0"," ""likes_count"": 1"," ""hashtags"": [""oleout""]"," ""cashtags"": []"," ""link"": ""https://twitter.com/OdianosenEtomi/status/1336443916040724481"""," ""retweet"": false"," ""quote_url"": """""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": []"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1336335566070149123"," ""conversation_id"": ""1336335566070149123"""," ""created_at"": ""2020-12-08 16:43:21 CET"""," ""date"": ""2020-12-08"""," ""time"": ""16:43:21"""," ""timezone"": ""+0100"""," ""user_id"": 363598639"," ""username"": ""jesseybobor"""," ""name"": ""jerry abimbola"""," ""place"": """""," ""tweet"": ""ODACI CONSTRUCTION @DeleMomodu #Buhari #channelstv #EndSARS  https://t.co/UpCy3nHaub"""," ""language"": ""ro"""," ""mentions"": [{""screen_name"": ""delemomodu"""," ""name"": ""dele momodu ovation"""," ""id"": ""25238117""}]"," ""urls"": []"," ""photos"": [""https://pbs.twimg.com/media/EoueHQqVQAEMHwN.jpg""]"," ""replies_count"": 0"," ""retweets_count"": 0"," ""likes_count"": 0"," ""hashtags"": [""buhari"""," ""channelstv"""," ""endsars""]"," ""cashtags"": []"," ""link"": ""https://twitter.com/jesseybobor/status/1336335566070149123"""," ""retweet"": false"," ""quote_url"": """""," ""video"": 1"," ""thumbnail"": ""https://pbs.twimg.com/media/EoueHQqVQAEMHwN.jpg"""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": []"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1336077924529795074"," ""conversation_id"": ""1336077924529795074"""," ""created_at"": ""2020-12-07 23:39:34 CET"""," ""date"": ""2020-12-07"""," ""time"": ""23:39:34"""," ""timezone"": ""+0100"""," ""user_id"": 315753699"," ""username"": ""raynkah"""," ""name"": ""Onu'kwube"""," ""place"": """""," ""tweet"": ""Despite being the poverty capital of the world"," many Nigerians have been lifted out of poverty under Buhari-Anonymous"""," ""language"": ""en"""," ""mentions"": []"," ""urls"": []"," ""photos"": []"," ""replies_count"": 1"," ""retweets_count"": 0"," ""likes_count"": 1"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/RayNkah/status/1336077924529795074"""," ""retweet"": false"," ""quote_url"": ""https://twitter.com/MobilePunch/status/1335939010871644161"""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": []"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1335965726805463040"," ""conversation_id"": ""1335965726805463040"""," ""created_at"": ""2020-12-07 16:13:44 CET"""," ""date"": ""2020-12-07"""," ""time"": ""16:13:44"""," ""timezone"": ""+0100"""," ""user_id"": 3553523235"," ""username"": ""maverickhills"""," ""name"": ""Stable Genius"""," ""place"": """""," ""tweet"": ""Lmaooo.... after #EndSARS. Buhari"," Sanwoolu and Tinubu's party still won with over 80% margin. This party and politicians are in charge of the Army and police that unleashed mayhem on the people."""," ""language"": ""en"""," ""mentions"": []"," ""urls"": []"," ""photos"": []"," ""replies_count"": 0"," ""retweets_count"": 0"," ""likes_count"": 0"," ""hashtags"": [""endsars""]"," ""cashtags"": []"," ""link"": ""https://twitter.com/maverickhills/status/1335965726805463040"""," ""retweet"": false"," ""quote_url"": ""https://twitter.com/avalondaily/status/1335528809152589825"""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": []"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1335959766372380674"," ""conversation_id"": ""1335959766372380674"""," ""created_at"": ""2020-12-07 15:50:03 CET"""," ""date"": ""2020-12-07"""," ""time"": ""15:50:03"""," ""timezone"": ""+0100"""," ""user_id"": 198416685"," ""username"": ""donteewrites"""," ""name"": ""Tosin #ENDSARS"""," ""place"": """""," ""tweet"": ""Under Buhari", this same Borno state Governor has been attacked by the Boko Haram Members Twice with lots of people dying in the process. Next time Boko Haram attack him," we will keep shut and mind our Business."""," ""language"": ""en"""," ""mentions"": []"," ""urls"": []"," ""photos"": []"," ""replies_count"": 3"," ""retweets_count"": 1"," ""likes_count"": 11"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/Donteewrites/status/1335959766372380674"""," ""retweet"": false"," ""quote_url"": """""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": []"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1335825939490623488"," ""conversation_id"": ""1335825939490623488"""," ""created_at"": ""2020-12-07 06:58:17 CET"""," ""date"": ""2020-12-07"""," ""time"": ""06:58:17"""," ""timezone"": ""+0100"""," ""user_id"": 1326869123540918274"," ""username"": ""snowball692"""," ""name"": ""Snowball69"""," ""place"": """""," ""tweet"": ""Buratia said is aware of some soilders planning coup","he should arrest them and court-martial them he doesn't needs to tell us this story. I don't blame bcos is protecting Buhari not Nigerians that's why he can't be changed. #MCF"""," ""language"": ""en"""," ""mentions"": []"," ""urls"": []"," ""photos"": []"," ""replies_count"": 0"," ""retweets_count"": 0"," ""likes_count"": 0"," ""hashtags"": [""mcf""]"," ""cashtags"": []"," ""link"": ""https://twitter.com/Snowball692/status/1335825939490623488"""," ""retweet"": false"," ""quote_url"": """""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": []"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1335621542915563520"," ""conversation_id"": ""1335621542915563520"""," ""created_at"": ""2020-12-06 17:26:05 CET"""," ""date"": ""2020-12-06"""," ""time"": ""17:26:05"""," ""timezone"": ""+0100"""," ""user_id"": 1228729193141239811"," ""username"": ""tee_jagzz"""," ""name"": ""Tolulope Jegede"""," ""place"": """""," ""tweet"": ""Daring to dream to compete with other youths as a Nigerian youth makes you proud...  150k a month is not even up to $500  Nigerian youths really endure alot of gaslighting from buhari"," his minions and idiots like this"""," ""language"": ""en"""," ""mentions"": []"," ""urls"": []"," ""photos"": []"," ""replies_count"": 1"," ""retweets_count"": 0"," ""likes_count"": 1"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/tee_jagzz/status/1335621542915563520"""," ""retweet"": false"," ""quote_url"": ""https://twitter.com/whitenigerian/status/1335527659187675137"""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": []"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1335398575732355073"," ""conversation_id"": ""1335326015527276544"""," ""created_at"": ""2020-12-06 02:40:05 CET"""," ""date"": ""2020-12-06"""," ""time"": ""02:40:05"""," ""timezone"": ""+0100"""," ""user_id"": 33456863"," ""username"": ""favourafolabi"""," ""name"": ""FBA!"""," ""place"": """""," ""tweet"": ""@Damocleansword @Eloka51 @Demoore90210 @I_Am_Ilemona Una wey kukuma support Buhari", see as una dey enjoy una N500 to USD1 to make big investments in Nigeria," the men that saw the future 😜😜😜"""," ""language"": ""en"""," ""mentions"": []"," ""urls"": []"," ""photos"": []"," ""replies_count"": 1"," ""retweets_count"": 0"," ""likes_count"": 0"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/favourafolabi/status/1335398575732355073"""," ""retweet"": false"," ""quote_url"": """""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": [{""screen_name"": ""Damocleansword"""," ""name"": ""K 🥁"""," ""id"": ""306263929""}"," {""screen_name"": ""Eloka51"""," ""name"": ""Nnayelugo"""," ""id"": ""283325390""}"," {""screen_name"": ""Demoore90210"""," ""name"": ""Uchenna"""," ""id"": ""188494308""}"," {""screen_name"": ""I_Am_Ilemona"""," ""name"": ""20.10.2020"""," ""id"": ""1572707106""}]"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1335203640890560520"," ""conversation_id"": ""1335203640890560520"""," ""created_at"": ""2020-12-05 13:45:29 CET"""," ""date"": ""2020-12-05"""," ""time"": ""13:45:29"""," ""timezone"": ""+0100"""," ""user_id"": 315771871"," ""username"": ""folarin_aa"""," ""name"": ""Flo"""," ""place"": """""," ""tweet"": ""All these are antics by Buratai to signal to Buhari that he’s doing his job and should be kept. That man na rubbish person"""," ""language"": ""en"""," ""mentions"": []"," ""urls"": []"," ""photos"": []"," ""replies_count"": 0"," ""retweets_count"": 0"," ""likes_count"": 0"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/Folarin_AA/status/1335203640890560520"""," ""retweet"": false"," ""quote_url"": ""https://twitter.com/manmustwack/status/1335079097085648898"""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": []"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1335200835203198978"," ""conversation_id"": ""1335200833156370436"""," ""created_at"": ""2020-12-05 13:34:20 CET"""," ""date"": ""2020-12-05"""," ""time"": ""13:34:20"""," ""timezone"": ""+0100"""," ""user_id"": 1000688122563383296"," ""username"": ""hafseeluhv"""," ""name"": ""hafsat_place"""," ""place"": """""," ""tweet"": ""that are suppose to take the place of the masses are enjoying  😭"," This's painful...@FMHDSD @BashirAhmaad #Adebayor #Buhari @MBuhari @segalink"""," ""language"": ""en"""," ""mentions"": [{""screen_name"": ""fmhdsd"""," ""name"": ""federal ministry of humanitarian affairs"""," ""id"": ""1164258530645483523""}"," {""screen_name"": ""bashirahmaad"""," ""name"": ""bashir ahmad"""," ""id"": ""104296908""}"," {""screen_name"": ""mbuhari"""," ""name"": ""muhammadu buhari"""," ""id"": ""2936714848""}"," {""screen_name"": ""segalink"""," ""name"": ""sega l'éveilleur®🚨"""," ""id"": ""14879097""}]"," ""urls"": []"," ""photos"": []"," ""replies_count"": 0"," ""retweets_count"": 0"," ""likes_count"": 0"," ""hashtags"": [""adebayor"""," ""buhari""]"," ""cashtags"": []"," ""link"": ""https://twitter.com/Hafseeluhv/status/1335200835203198978"""," ""retweet"": false"," ""quote_url"": """""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": []"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1335171281361252354"," ""conversation_id"": ""1334728965139918848"""," ""created_at"": ""2020-12-05 11:36:54 CET"""," ""date"": ""2020-12-05"""," ""time"": ""11:36:54"""," ""timezone"": ""+0100"""," ""user_id"": 3082320668"," ""username"": ""kingsmanjayy"""," ""name"": ""Thanos"""," ""place"": """""," ""tweet"": ""@Emmy_Jesus @Truthfully83 I heard Obama Administration didn't want to give weapons to the Buhari Govt before he left office tho"""," ""language"": ""en"""," ""mentions"": []"," ""urls"": []"," ""photos"": []"," ""replies_count"": 0"," ""retweets_count"": 0"," ""likes_count"": 0"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/KingsmanJayy/status/1335171281361252354"""," ""retweet"": false"," ""quote_url"": """""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": [{""screen_name"": ""Emmy_Jesus"""," ""name"": ""Emmy Jesus"""," ""id"": ""2720019915""}"," {""screen_name"": ""Truthfully83"""," ""name"": ""99% OPPRESSED (WIKILEAKS)"""," ""id"": ""1015139262877044737""}]"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1335170860055994369"," ""conversation_id"": ""1335140093519081473"""," ""created_at"": ""2020-12-05 11:35:13 CET"""," ""date"": ""2020-12-05"""," ""time"": ""11:35:13"""," ""timezone"": ""+0100"""," ""user_id"": 769042329038618625"," ""username"": ""hathegun1773"""," ""name"": ""#Muhammad Hafix"""," ""place"": """""," ""tweet"": ""@iam_dr_ayotunde @sammie_chika Na only death person can choose Buhari"""," ""language"": ""en"""," ""mentions"": []"," ""urls"": []"," ""photos"": []"," ""replies_count"": 0"," ""retweets_count"": 0"," ""likes_count"": 0"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/hathegun1773/status/1335170860055994369"""," ""retweet"": false"," ""quote_url"": """""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": [{""screen_name"": ""iam_dr_ayotunde"""," ""name"": ""✴️𝓨𝓸𝓾𝓻 𝓕𝓪𝓿 𝓪𝓭 𝓹𝓵𝓾𝓰👨‍⚕️♛"""," ""id"": ""1131617202224926720""}"," {""screen_name"": ""sammie_chika"""," ""name"": ""Sir Vage"""," ""id"": ""910636191032233985""}]"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1334946753481756672"," ""conversation_id"": ""1334941145567289346"""," ""created_at"": ""2020-12-04 20:44:42 CET"""," ""date"": ""2020-12-04"""," ""time"": ""20:44:42"""," ""timezone"": ""+0100"""," ""user_id"": 315771871"," ""username"": ""folarin_aa"""," ""name"": ""Flo"""," ""place"": """""," ""tweet"": ""@n6oflife6 Terrible forex regime. Emefiele and Buhari are manufacturers of poverty."""," ""language"": ""en"""," ""mentions"": []"," ""urls"": []"," ""photos"": []"," ""replies_count"": 0"," ""retweets_count"": 0"," ""likes_count"": 1"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/Folarin_AA/status/1334946753481756672"""," ""retweet"": false"," ""quote_url"": """""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": [{""screen_name"": ""n6oflife6"""," ""name"": ""#OneManMOPOL 😎🔥🇳🇬"""," ""id"": ""1191836906667094018""}]"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1334898618541748232"," ""conversation_id"": ""1334898618541748232"""," ""created_at"": ""2020-12-04 17:33:26 CET"""," ""date"": ""2020-12-04"""," ""time"": ""17:33:26"""," ""timezone"": ""+0100"""," ""user_id"": 315771871"," ""username"": ""folarin_aa"""," ""name"": ""Flo"""," ""place"": """""," ""tweet"": ""I don’t know what keeps you up at night", but for me," the fact that Buhari still has 2 long and solid years left is part of what what keeps me up at night."""," ""language"": ""en"""," ""mentions"": []"," ""urls"": []"," ""photos"": []"," ""replies_count"": 2"," ""retweets_count"": 0"," ""likes_count"": 5"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/Folarin_AA/status/1334898618541748232"""," ""retweet"": false"," ""quote_url"": """""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": []"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1334894944671182851"," ""conversation_id"": ""1334894944671182851"""," ""created_at"": ""2020-12-04 17:18:50 CET"""," ""date"": ""2020-12-04"""," ""time"": ""17:18:50"""," ""timezone"": ""+0100"""," ""user_id"": 830789273708265472"," ""username"": ""ask4eddy0"""," ""name"": ""Edward"""," ""place"": """""," ""tweet"": ""Buhari +Burutia= Brutality"""," ""language"": ""in"""," ""mentions"": []"," ""urls"": []"," ""photos"": []"," ""replies_count"": 0"," ""retweets_count"": 0"," ""likes_count"": 0"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/ask4eddy0/status/1334894944671182851"""," ""retweet"": false"," ""quote_url"": ""https://twitter.com/SAMKLEF/status/1334894157643571200"""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": []"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1334822872829845507"," ""conversation_id"": ""1334822872829845507"""," ""created_at"": ""2020-12-04 12:32:27 CET"""," ""date"": ""2020-12-04"""," ""time"": ""12:32:27"""," ""timezone"": ""+0100"""," ""user_id"": 2903386240"," ""username"": ""amon_alfred"""," ""name"": ""Alh. Cmdr. Hon. Sheikh Alfred"""," ""place"": """""," ""tweet"": ""Na President Buhari sent them ooooo. Who else go do that apart from my president?"""," ""language"": ""en"""," ""mentions"": []"," ""urls"": []"," ""photos"": []"," ""replies_count"": 0"," ""retweets_count"": 0"," ""likes_count"": 0"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/amon_alfred/status/1334822872829845507"""," ""retweet"": false"," ""quote_url"": ""https://twitter.com/MrLekanAdigun/status/1334772036930064386"""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": []"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1334812824590299142"," ""conversation_id"": ""1334812824590299142"""," ""created_at"": ""2020-12-04 11:52:31 CET"""," ""date"": ""2020-12-04"""," ""time"": ""11:52:31"""," ""timezone"": ""+0100"""," ""user_id"": 147097619"," ""username"": ""thosen_y"""," ""name"": ""Tosin Y."""," ""place"": """""," ""tweet"": ""FELA's songs about Buhari's government be sounding like new releases.  😂😂😂   Every song he sang about Buhari! Still apt.  This is telling!  Sleep on King Fela! You warned.  This one is on us."""," ""language"": ""en"""," ""mentions"": []"," ""urls"": []"," ""photos"": []"," ""replies_count"": 0"," ""retweets_count"": 0"," ""likes_count"": 0"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/Thosen_Y/status/1334812824590299142"""," ""retweet"": false"," ""quote_url"": """""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": []"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1334633919522758656"," ""conversation_id"": ""1334633919522758656"""," ""created_at"": ""2020-12-04 00:01:37 CET"""," ""date"": ""2020-12-04"""," ""time"": ""00:01:37"""," ""timezone"": ""+0100"""," ""user_id"": 519888610"," ""username"": ""pmuddy"""," ""name"": ""Mudi❤️"""," ""place"": """""," ""tweet"": ""Buhari"""," ""language"": ""in"""," ""mentions"": []"," ""urls"": []"," ""photos"": []"," ""replies_count"": 0"," ""retweets_count"": 0"," ""likes_count"": 0"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/PMuddy/status/1334633919522758656"""," ""retweet"": false"," ""quote_url"": ""https://twitter.com/Twitter/status/1334542969530183683"""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": []"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1334623710389694467"," ""conversation_id"": ""1334619062488485889"""," ""created_at"": ""2020-12-03 23:21:03 CET"""," ""date"": ""2020-12-03"""," ""time"": ""23:21:03"""," ""timezone"": ""+0100"""," ""user_id"": 172171686"," ""username"": ""olisinho_______"""," ""name"": ""𝓞𝓵𝓲𝓼𝓮 𝓐𝓭𝓲𝓰𝔀𝓮 ✰"""," ""place"": """""," ""tweet"": ""@stom101 Make buhari repair lagos ibadan exp way😂😂"""," ""language"": ""in"""," ""mentions"": []"," ""urls"": []"," ""photos"": []"," ""replies_count"": 1"," ""retweets_count"": 0"," ""likes_count"": 0"," ""hashtags"": []"," ""cashtags"": []"," ""link"": ""https://twitter.com/Olisinho_______/status/1334623710389694467"""," ""retweet"": false"," ""quote_url"": """""," ""video"": 0"," ""thumbnail"": """""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": [{""screen_name"": ""stom101"""," ""name"": ""HAPPY CHILD 💯"""," ""id"": ""162774911""}]"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""id"": 1334616800311586818"," ""conversation_id"": ""1334616800311586818"""," ""created_at"": ""2020-12-03 22:53:35 CET"""," ""date"": ""2020-12-03"""," ""time"": ""22:53:35"""," ""timezone"": ""+0100"""," ""user_id"": 1007411386723524609"," ""username"": ""oluwafunzi"""," ""name"": ""FunziTech Solutions"""," ""place"": """""," ""tweet"": ""Nice photo 120cm deep parabolic @N65","000  President Buhari #SecureLagos Nicki Minaj #EndSARS  https://t.co/GOzXLGO5FO"""," ""language"": ""en"""," ""mentions"": []"," ""urls"": []"," ""photos"": [""https://pbs.twimg.com/media/EoWC3eMW8AYRI-u.jpg"""," ""https://pbs.twimg.com/media/EoWC4rTXEAIWNqz.jpg"""," ""https://pbs.twimg.com/media/EoWC5ZuXYAMOlZu.jpg""]"," ""replies_count"": 0"," ""retweets_count"": 0"," ""likes_count"": 1"," ""hashtags"": [""securelagos"""," ""endsars""]"," ""cashtags"": []"," ""link"": ""https://twitter.com/Oluwafunzi/status/1334616800311586818"""," ""retweet"": false"," ""quote_url"": """""," ""video"": 1"," ""thumbnail"": ""https://pbs.twimg.com/media/EoWC3eMW8AYRI-u.jpg"""," ""near"": """""," ""geo"": ""6.45506",3.39418,"5km"""," ""source"": """""," ""user_rt_id"": """""," ""user_rt"": """""," ""retweet_id"": """""," ""reply_to"": []"," ""retweet_date"": """""," ""translate"": """""," ""trans_src"": """""," ""trans_dest"": """"}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
